pair,component,layer,head,head_type,n_tasks,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,maxmatch_cosine_mean,maxmatch_cosine_std,mmd_rbf_mean,mmd_rbf_std,cka_valid_rate,cka_linear_mean_valid_only,cka_linear_std_valid_only
version1_vs_version2,q,35,29,q_head,50,0.45464,0.014122,0.797009,0.0338,0.006668,0.002033,0.02,0.795575,
version1_vs_version2,q,0,5,q_head,50,0.353091,0.015966,0.797167,0.031884,0.005307,0.002067,0.02,0.826206,
version1_vs_version2,v,38,5,kv_head,50,0.099639,0.015595,0.745461,0.067421,0.015959,0.006454,0.02,0.686242,
version1_vs_version2,v,39,1,kv_head,50,0.073169,0.010985,0.751929,0.065994,0.010912,0.003933,0.02,0.716932,
version1_vs_version2,v,39,6,kv_head,50,0.071461,0.013346,0.752449,0.068214,0.011525,0.004381,0.02,0.682759,
version1_vs_version2,v,38,2,kv_head,50,0.055496,0.008858,0.75968,0.067128,0.010376,0.004805,0.02,0.638327,
version1_vs_version2,v,3,6,kv_head,50,0.021393,0.009192,0.761167,0.078772,0.00997,0.004948,0.02,0.487364,
version1_vs_version2,v,37,4,kv_head,50,0.214821,0.014724,0.768547,0.067147,0.07285,0.038055,0.02,0.728976,
version1_vs_version2,v,38,4,kv_head,50,0.072037,0.012862,0.771309,0.065095,0.006772,0.0026,0.02,0.638647,
version1_vs_version2,v,13,4,kv_head,50,0.038057,0.006365,0.772892,0.066178,0.005185,0.001536,0.02,0.531564,
version1_vs_version2,v,2,6,kv_head,50,0.023433,0.009963,0.773678,0.076751,0.007345,0.003315,0.02,0.644571,
version1_vs_version2,v,39,3,kv_head,50,0.054347,0.00774,0.775191,0.066841,0.007687,0.003005,0.02,0.68957,
version1_vs_version2,v,39,2,kv_head,50,0.068241,0.013197,0.776491,0.068181,0.007597,0.002962,0.02,0.750239,
version1_vs_version2,v,36,3,kv_head,50,0.093148,0.013495,0.776815,0.065379,0.01334,0.006617,0.02,0.822946,
version1_vs_version2,v,36,2,kv_head,50,0.072492,0.007501,0.776891,0.063444,0.006256,0.002739,0.02,0.732584,
version1_vs_version2,v,35,7,kv_head,50,0.10851,0.010687,0.776932,0.062594,0.019245,0.011109,0.02,0.683531,
version1_vs_version2,v,6,7,kv_head,50,0.045762,0.010785,0.779055,0.068919,0.008041,0.002552,0.02,0.510652,
version1_vs_version2,v,10,3,kv_head,50,0.050029,0.012357,0.780222,0.067238,0.006106,0.002171,0.02,0.514198,
version1_vs_version2,v,2,2,kv_head,50,0.019727,0.0085,0.784344,0.074387,0.005254,0.002344,0.02,0.557803,
version1_vs_version2,v,20,0,kv_head,50,0.044671,0.006111,0.784817,0.053873,0.003718,0.001057,0.02,0.574946,
version1_vs_version2,v,39,0,kv_head,50,0.113038,0.014833,0.785122,0.058014,0.013546,0.005433,0.02,0.66743,
version1_vs_version2,v,36,6,kv_head,50,0.075717,0.009998,0.785824,0.056356,0.006153,0.002241,0.02,0.630513,
version1_vs_version3,k,37,6,kv_head,50,0.402687,0.011607,0.777022,0.044113,0.015223,0.006398,0.02,0.730633,
version1_vs_version3,k,35,5,kv_head,50,0.367794,0.012783,0.777607,0.045813,0.010601,0.00365,0.02,0.741352,
version1_vs_version3,k,5,4,kv_head,50,0.360535,0.013818,0.795691,0.046719,0.004529,0.001331,0.02,0.681233,
version1_vs_version3,k,14,2,kv_head,50,0.412304,0.010053,0.796073,0.040838,0.004102,0.001166,0.02,0.81442,
version1_vs_version3,k,3,5,kv_head,50,0.29181,0.008147,0.80488,0.027166,0.003822,0.001036,0.02,0.900912,
version1_vs_version3,k,5,2,kv_head,50,0.450296,0.01303,0.805424,0.035041,0.004341,0.00105,0.02,0.677531,
version1_vs_version3,k,3,1,kv_head,50,0.439006,0.011273,0.805837,0.027756,0.003852,0.001024,0.02,0.767808,
version1_vs_version3,k,32,7,kv_head,50,0.485225,0.012553,0.823536,0.032524,0.004581,0.00123,0.02,0.847411,
version1_vs_version3,k,3,6,kv_head,50,0.489513,0.024436,0.824729,0.041195,0.020761,0.011547,0.02,0.571546,
version1_vs_version3,k,37,7,kv_head,50,0.544403,0.01065,0.830044,0.024664,0.00421,0.000968,0.02,0.80982,
version1_vs_version3,k,12,0,kv_head,50,0.409457,0.020238,0.830546,0.039843,0.004783,0.001438,0.02,0.83727,
version1_vs_version3,k,29,1,kv_head,50,0.421623,0.014119,0.830965,0.040755,0.008998,0.002856,0.02,0.717321,
version1_vs_version3,k,29,7,kv_head,50,0.496974,0.008804,0.831126,0.039225,0.004551,0.001227,0.02,0.759806,
version1_vs_version3,k,29,5,kv_head,50,0.450976,0.012706,0.832491,0.038915,0.005837,0.001591,0.02,0.763001,
version1_vs_version3,k,13,0,kv_head,50,0.273879,0.02099,0.833246,0.043586,0.005198,0.001518,0.02,0.705743,
version1_vs_version3,k,12,4,kv_head,50,0.407922,0.011102,0.834099,0.037324,0.004586,0.001152,0.02,0.785127,
version1_vs_version3,k,13,7,kv_head,50,0.51986,0.009917,0.834392,0.034879,0.004212,0.001187,0.02,0.788164,
version1_vs_version3,k,32,4,kv_head,50,0.529713,0.005603,0.834841,0.030645,0.004862,0.001209,0.02,0.847963,
version1_vs_version3,k,6,3,kv_head,50,0.386677,0.026735,0.834992,0.04027,0.00543,0.001825,0.02,0.741177,
version1_vs_version3,k,37,0,kv_head,50,0.388228,0.018996,0.835798,0.035735,0.005734,0.001977,0.02,0.541695,
version1_vs_version3,q,5,22,q_head,50,0.277997,0.006838,0.750452,0.05087,0.004158,0.001127,0.02,0.852882,
version1_vs_version3,q,5,23,q_head,50,0.371657,0.013351,0.754594,0.038847,0.005092,0.001139,0.02,0.763507,
version1_vs_version3,q,6,18,q_head,50,0.379625,0.00764,0.756292,0.052225,0.00608,0.001268,0.02,0.608313,
version1_vs_version3,q,3,5,q_head,50,0.416523,0.019261,0.765462,0.042427,0.005391,0.001462,0.02,0.614112,
version1_vs_version3,q,0,22,q_head,50,0.271208,0.023942,0.76608,0.042346,0.007222,0.003459,0.02,0.410933,
version1_vs_version3,q,3,34,q_head,50,0.394216,0.030588,0.767538,0.057954,0.05233,0.027845,0.02,0.418288,
version1_vs_version3,q,5,10,q_head,50,0.390847,0.015252,0.767702,0.046491,0.006201,0.001456,0.02,0.720182,
version1_vs_version3,q,0,36,q_head,50,0.332357,0.009374,0.771012,0.041889,0.004238,0.001197,0.02,0.724625,
version1_vs_version3,q,0,32,q_head,50,0.36868,0.01402,0.776279,0.042084,0.005329,0.001962,0.02,0.683047,
version1_vs_version3,q,21,29,q_head,50,0.305046,0.017184,0.778467,0.03988,0.003798,0.001049,0.02,0.861443,
version1_vs_version3,q,0,20,q_head,50,0.343757,0.016026,0.781085,0.045471,0.006784,0.00279,0.02,0.462817,
version1_vs_version3,q,13,3,q_head,50,0.306362,0.022683,0.783395,0.050945,0.005441,0.001427,0.02,0.765455,
version1_vs_version3,q,16,7,q_head,50,0.277301,0.016613,0.786093,0.041445,0.003454,0.000958,0.02,0.815287,
version1_vs_version3,q,6,15,q_head,50,0.439833,0.01016,0.786399,0.043052,0.006748,0.001623,0.02,0.660623,
version1_vs_version3,q,35,29,q_head,50,0.454381,0.014285,0.786547,0.045001,0.007103,0.002133,0.02,0.70963,
version1_vs_version3,q,3,29,q_head,50,0.421087,0.012559,0.788293,0.033652,0.005384,0.001143,0.02,0.766389,
version1_vs_version3,q,0,16,q_head,50,0.374993,0.010206,0.788456,0.041077,0.00402,0.001279,0.02,0.850127,
version1_vs_version3,q,0,37,q_head,50,0.422404,0.01346,0.788472,0.044099,0.004181,0.001274,0.02,0.805193,
version1_vs_version3,q,3,7,q_head,50,0.415692,0.016657,0.790257,0.044442,0.005383,0.001464,0.02,0.677178,
version1_vs_version3,q,0,35,q_head,50,0.356211,0.014293,0.791874,0.045135,0.012282,0.007494,0.02,0.414806,
version1_vs_version3,v,38,5,kv_head,50,0.099205,0.015709,0.735645,0.069711,0.016416,0.006578,0.02,0.481329,
version1_vs_version3,v,39,1,kv_head,50,0.072429,0.011088,0.738279,0.069372,0.011236,0.003941,0.02,0.584586,
version1_vs_version3,v,39,6,kv_head,50,0.070593,0.013113,0.739549,0.071389,0.011755,0.004157,0.02,0.55843,
version1_vs_version3,v,38,2,kv_head,50,0.05495,0.008686,0.748545,0.069872,0.01082,0.004955,0.02,0.456979,
version1_vs_version3,v,3,6,kv_head,50,0.021387,0.009135,0.755348,0.080516,0.009924,0.004974,0.02,0.433622,
version1_vs_version3,v,13,4,kv_head,50,0.036948,0.006397,0.755437,0.0707,0.005804,0.001775,0.02,0.528999,
version1_vs_version3,v,38,4,kv_head,50,0.071263,0.012721,0.758288,0.068528,0.007097,0.002708,0.02,0.391955,
version1_vs_version3,v,37,4,kv_head,50,0.213453,0.014701,0.761266,0.067951,0.074961,0.040266,0.02,0.591192,
version1_vs_version3,v,20,0,kv_head,50,0.044038,0.006231,0.762221,0.061995,0.004286,0.001061,0.02,0.534988,
version1_vs_version3,v,24,1,kv_head,50,0.07072,0.008013,0.762851,0.058624,0.005261,0.001388,0.02,0.572584,
version1_vs_version3,v,36,2,kv_head,50,0.072261,0.007437,0.764061,0.067261,0.006604,0.002747,0.02,0.475446,
version1_vs_version3,v,39,2,kv_head,50,0.067562,0.013082,0.765293,0.071252,0.008164,0.003413,0.02,0.41916,
version1_vs_version3,v,36,3,kv_head,50,0.092135,0.013504,0.765387,0.069021,0.013828,0.006876,0.02,0.62364,
version1_vs_version3,v,35,7,kv_head,50,0.108082,0.01049,0.765848,0.065377,0.019785,0.010902,0.02,0.554682,
version1_vs_version3,v,39,3,kv_head,50,0.054062,0.007682,0.766197,0.069706,0.008005,0.00293,0.02,0.457715,
version1_vs_version3,v,10,3,kv_head,50,0.049309,0.012546,0.769255,0.070078,0.006411,0.002092,0.02,0.452473,
version1_vs_version3,v,2,6,kv_head,50,0.023496,0.009805,0.769963,0.077728,0.007349,0.003431,0.02,0.367681,
version1_vs_version3,v,6,7,kv_head,50,0.045169,0.010799,0.770815,0.070187,0.008381,0.002669,0.02,0.383144,
version1_vs_version3,v,36,6,kv_head,50,0.074821,0.009894,0.772356,0.059683,0.006536,0.002124,0.02,0.643699,
version1_vs_version3,v,38,3,kv_head,50,0.084964,0.011723,0.774429,0.059341,0.008939,0.003206,0.02,0.540944,
version2_vs_version3,k,3,5,kv_head,50,0.294635,0.008993,0.818988,0.039747,0.002263,0.000898,0.06,0.921374,0.020647
version2_vs_version3,k,3,1,kv_head,50,0.445853,0.010884,0.823593,0.039897,0.002375,0.000765,0.06,0.801235,0.055235
version2_vs_version3,k,14,2,kv_head,50,0.413656,0.009607,0.824033,0.05112,0.002685,0.001078,0.06,0.87517,0.023121
version2_vs_version3,k,37,6,kv_head,50,0.412797,0.012498,0.827662,0.048444,0.002875,0.000978,0.06,0.841792,0.031857
version2_vs_version3,k,35,5,kv_head,50,0.37445,0.014212,0.831454,0.050956,0.002762,0.001046,0.06,0.831379,0.044904
version2_vs_version3,k,5,2,kv_head,50,0.455009,0.012825,0.835723,0.045507,0.002571,0.00086,0.06,0.742319,0.049336
version2_vs_version3,k,32,7,kv_head,50,0.487434,0.013971,0.844462,0.041498,0.002627,0.000997,0.06,0.903238,0.022414
version2_vs_version3,k,37,7,kv_head,50,0.545224,0.010986,0.847639,0.034212,0.002678,0.000837,0.06,0.872087,0.022866
version2_vs_version3,k,5,4,kv_head,50,0.366197,0.013885,0.848881,0.04738,0.002372,0.000885,0.06,0.736778,0.065643
version2_vs_version3,k,12,0,kv_head,50,0.411311,0.019993,0.857322,0.045212,0.003143,0.001395,0.06,0.89534,0.019239
version2_vs_version3,k,32,4,kv_head,50,0.534505,0.005733,0.857655,0.037547,0.002729,0.000911,0.06,0.901945,0.022436
version2_vs_version3,k,13,7,kv_head,50,0.520398,0.010306,0.861328,0.042016,0.002786,0.001079,0.06,0.85245,0.037899
version2_vs_version3,k,29,7,kv_head,50,0.498808,0.009719,0.863945,0.044102,0.002905,0.001119,0.06,0.844317,0.034338
version2_vs_version3,k,20,6,kv_head,50,0.549849,0.01242,0.864626,0.037152,0.002528,0.000983,0.06,0.902638,0.022274
version2_vs_version3,k,12,4,kv_head,50,0.408944,0.010822,0.865036,0.042274,0.003013,0.001292,0.06,0.864632,0.012423
version2_vs_version3,k,4,7,kv_head,50,0.533937,0.008837,0.867264,0.039583,0.002437,0.00088,0.06,0.737331,0.060642
version2_vs_version3,k,29,5,kv_head,50,0.451948,0.014167,0.870153,0.042793,0.002826,0.001195,0.06,0.847676,0.048643
version2_vs_version3,k,26,1,kv_head,50,0.432168,0.026083,0.876156,0.040599,0.002753,0.00116,0.06,0.836005,0.036894
version2_vs_version3,k,19,0,kv_head,50,0.42541,0.020054,0.876999,0.04721,0.002823,0.001551,0.06,0.901332,0.019144
version2_vs_version3,k,14,7,kv_head,50,0.435516,0.015327,0.879693,0.043249,0.002851,0.001303,0.06,0.837058,0.033546
version2_vs_version3,q,5,22,q_head,50,0.279302,0.006658,0.779299,0.066854,0.002613,0.000963,0.06,0.90392,0.020916
version2_vs_version3,q,5,23,q_head,50,0.374778,0.013806,0.780221,0.055776,0.002909,0.000864,0.06,0.83627,0.041364
version2_vs_version3,q,6,18,q_head,50,0.380237,0.00796,0.799599,0.064457,0.003685,0.001152,0.06,0.742292,0.055491
version2_vs_version3,q,21,29,q_head,50,0.304734,0.016556,0.800384,0.049538,0.002494,0.000955,0.06,0.902151,0.019626
version2_vs_version3,q,16,7,q_head,50,0.278724,0.015825,0.805493,0.051746,0.002512,0.0011,0.06,0.874716,0.030852
version2_vs_version3,q,5,10,q_head,50,0.39729,0.015097,0.806222,0.058661,0.003382,0.001026,0.06,0.828241,0.037586
version2_vs_version3,q,3,5,q_head,50,0.421084,0.020875,0.807367,0.051467,0.002848,0.000912,0.06,0.720903,0.065236
version2_vs_version3,q,0,36,q_head,50,0.331111,0.009201,0.807796,0.050943,0.002439,0.0009,0.06,0.77987,0.074588
version2_vs_version3,q,3,29,q_head,50,0.425464,0.011157,0.812907,0.047046,0.003024,0.001074,0.06,0.853646,0.023243
version2_vs_version3,q,15,37,q_head,50,0.444436,0.010022,0.817914,0.049212,0.002781,0.000999,0.06,0.88139,0.015849
version2_vs_version3,q,18,17,q_head,50,0.271039,0.010298,0.818789,0.054659,0.002735,0.001334,0.06,0.9285,0.014693
version2_vs_version3,q,12,13,q_head,50,0.270656,0.013198,0.820103,0.053989,0.002772,0.001199,0.06,0.933798,0.016939
version2_vs_version3,q,6,15,q_head,50,0.446489,0.010522,0.823305,0.054375,0.003826,0.001299,0.06,0.78011,0.048745
version2_vs_version3,q,0,22,q_head,50,0.284117,0.024186,0.824479,0.045727,0.002247,0.000872,0.06,0.525143,0.113403
version2_vs_version3,q,9,4,q_head,50,0.424333,0.013209,0.825051,0.050146,0.003237,0.001118,0.06,0.853387,0.047708
version2_vs_version3,q,15,8,q_head,50,0.41934,0.008889,0.825414,0.051823,0.003514,0.001456,0.06,0.828988,0.03358
version2_vs_version3,q,13,3,q_head,50,0.30654,0.022866,0.825648,0.057963,0.003552,0.00137,0.06,0.835992,0.03149
version2_vs_version3,q,0,16,q_head,50,0.375511,0.009447,0.827184,0.051261,0.002133,0.000875,0.06,0.902667,0.023007
version2_vs_version3,q,17,38,q_head,50,0.318152,0.008727,0.827194,0.052667,0.003004,0.00139,0.06,0.898213,0.03091
version2_vs_version3,q,4,12,q_head,50,0.438596,0.00658,0.827858,0.041092,0.002488,0.000811,0.06,0.894975,0.026766
version2_vs_version3,v,24,1,kv_head,50,0.072213,0.008224,0.840816,0.050214,0.003226,0.00098,0.06,0.661419,0.084065
version2_vs_version3,v,20,0,kv_head,50,0.046108,0.00642,0.843731,0.051307,0.002681,0.000908,0.06,0.62597,0.095882
version2_vs_version3,v,13,4,kv_head,50,0.039376,0.006386,0.847557,0.048838,0.003327,0.001014,0.06,0.588788,0.10398
version2_vs_version3,v,23,4,kv_head,50,0.067953,0.008056,0.862268,0.044877,0.002422,0.000866,0.06,0.638086,0.098601
version2_vs_version3,v,21,6,kv_head,50,0.076454,0.010727,0.862809,0.047151,0.002471,0.000803,0.06,0.647634,0.082863
version2_vs_version3,v,23,7,kv_head,50,0.043342,0.006828,0.868538,0.043038,0.002471,0.000942,0.06,0.658396,0.138903
version2_vs_version3,v,24,2,kv_head,50,0.064013,0.007928,0.868624,0.042671,0.002296,0.00073,0.06,0.698963,0.090812
version2_vs_version3,v,18,1,kv_head,50,0.08996,0.009496,0.869603,0.044202,0.003116,0.000973,0.06,0.683709,0.092741
version2_vs_version3,v,23,0,kv_head,50,0.082751,0.012782,0.870655,0.042487,0.002559,0.000861,0.06,0.69953,0.066694
version2_vs_version3,v,25,3,kv_head,50,0.035627,0.005435,0.871417,0.040705,0.002162,0.000752,0.06,0.656142,0.135799
version2_vs_version3,v,38,4,kv_head,50,0.078036,0.011894,0.871712,0.039132,0.002486,0.000925,0.06,0.655904,0.090137
version2_vs_version3,v,19,2,kv_head,50,0.042403,0.006122,0.872654,0.042425,0.002247,0.000808,0.06,0.685806,0.146267
version2_vs_version3,v,23,3,kv_head,50,0.081228,0.008587,0.872777,0.040366,0.002588,0.000847,0.06,0.696927,0.067559
version2_vs_version3,v,20,4,kv_head,50,0.062122,0.006457,0.872857,0.045035,0.002229,0.000868,0.06,0.711389,0.090536
version2_vs_version3,v,25,0,kv_head,50,0.129871,0.013067,0.873562,0.041481,0.003746,0.001224,0.06,0.705291,0.068644
version2_vs_version3,v,36,2,kv_head,50,0.08007,0.006978,0.874475,0.03722,0.002338,0.000844,0.06,0.676475,0.117333
version2_vs_version3,v,10,3,kv_head,50,0.053583,0.01268,0.875278,0.040995,0.00286,0.000914,0.06,0.618592,0.124832
version2_vs_version3,v,13,3,kv_head,50,0.087609,0.01556,0.876425,0.041545,0.003428,0.001108,0.06,0.719359,0.083972
version2_vs_version3,v,26,0,kv_head,50,0.064649,0.007403,0.876506,0.038991,0.00254,0.000905,0.06,0.721684,0.109096
version2_vs_version3,v,39,1,kv_head,50,0.079383,0.011399,0.877391,0.03709,0.002959,0.001036,0.06,0.701554,0.074399
